year,country,continent,gdpPercap,lifeExp,pop
1881,Germany,europe_west,3110,39,44100000
1881,Ghana,africa_sub_saharan,754,28.4,1690000
1881,Greece,europe_west,2310,37.1,4090000
1881,Grenada,america_north,1250,37.5,43300
1881,Guatemala,america_north,1410,25.7,1190000
1881,Guinea,africa_sub_saharan,511,31.1,1680000
1881,Guinea-Bissau,africa_sub_saharan,819,31.7,332000
1881,Guyana,america_south,1840,31.2,252000
1881,Haiti,america_north,1180,28.9,1290000
1881,Honduras,america_north,1470,34.2,448000
1881,Hungary,europe_east,2180,36,6290000
1881,Iceland,europe_west,2040,35.8,91100
1881,India,asia_west,1090,25.4,224000000
1881,Indonesia,east_asia_pacific,1140,30.1,30500000
1881,Iran,asia_west,1160,25.9,8930000
1881,Iraq,asia_west,1300,31.3,1800000
1881,Ireland,europe_west,3310,44.1,3620000
1881,Israel,asia_west,945,31.9,284000
1881,Italy,europe_west,2930,34.2,29800000
1881,Jamaica,america_north,934,34.2,571000
1881,Japan,east_asia_pacific,1340,37.1,37200000
1881,Jordan,asia_west,1310,31.8,289000
1881,Kazakhstan,asia_west,1730,25.4,3560000
1881,Kenya,africa_sub_saharan,1100,25.8,2610000
1881,Kiribati,east_asia_pacific,592,25.1,23900
1881,Kuwait,asia_west,1670,26.2,85800
1881,Kyrgyz Republic,asia_west,870,23.1,926000
1881,Lao,east_asia_pacific,1000,31.6,881000
1881,Latvia,europe_east,1140,40,1030000
1881,Lebanon,asia_west,1730,29.7,498000
1881,Lesotho,africa_sub_saharan,411,33.3,437000
1881,Liberia,africa_sub_saharan,941,31.8,522000
1881,Libya,africa_north,2220,33.8,761000
1881,Lithuania,europe_east,1930,33.6,1370000
1881,Luxembourg,europe_west,3000,37.9,189000
1881,"Macedonia, FYR",europe_east,1160,36.2,675000
1881,Madagascar,africa_sub_saharan,771,30.9,2550000
1881,Malawi,africa_sub_saharan,354,30.5,751000
1881,Malaysia,east_asia_pacific,1170,30.6,1170000
1881,Maldives,asia_west,840,32.2,58500
1881,Mali,africa_sub_saharan,617,27.1,2480000
1881,Malta,europe_west,1370,32.9,199000
1881,Mauritania,africa_sub_saharan,710,32.4,493000
1881,Mauritius,africa_sub_saharan,1270,32.5,356000
1881,Mexico,america_north,1550,26.9,10600000
1881,"Micronesia, Fed. Sts.",east_asia_pacific,545,26.6,22300
1881,Moldova,europe_east,867,33,1240000
1881,Mongolia,east_asia_pacific,658,31.8,681000
1881,Montenegro,europe_east,1770,35.5,216000
1881,Morocco,africa_north,797,33.3,4080000
1881,Mozambique,africa_sub_saharan,409,31,3470000
1881,Myanmar,east_asia_pacific,954,30.6,5830000
1881,Namibia,africa_sub_saharan,1350,32.8,231000
1881,Nepal,asia_west,715,33.4,5030000
1881,Netherlands,europe_west,5520,42.9,4080000
1881,New Zealand,east_asia_pacific,6270,39,529000
1881,Nicaragua,america_north,1870,25.6,455000
1881,Niger,africa_sub_saharan,601,31.5,1740000
1881,Nigeria,africa_sub_saharan,1160,31.6,15800000
1881,North Korea,east_asia_pacific,533,26.4,4810000
1881,Norway,europe_west,2850,50.5,1900000
1881,Oman,asia_west,1240,32.3,384000
1881,Pakistan,asia_west,1050,26.6,17100000
1881,Palestine,asia_west,1270,32.5,227000
1881,Panama,america_north,1690,33,204000
1881,Papua New Guinea,east_asia_pacific,674,32.1,1100000
1881,Paraguay,america_south,1800,35.7,407000
1881,Peru,america_south,1420,35.3,3010000
1881,Philippines,east_asia_pacific,1070,31,5070000
1881,Poland,europe_west,1880,35.9,20000000
1881,Portugal,europe_west,1790,35.6,4670000
1881,Qatar,asia_west,1670,30.8,14800
1881,Romania,europe_east,1900,35.7,9790000
1881,Russia,europe_east,2170,32.1,54500000
1881,Rwanda,africa_sub_saharan,478,32,1380000
1881,Samoa,east_asia_pacific,1730,25.9,37800
1881,Sao Tome and Principe,africa_sub_saharan,988,31.2,36000
1881,Saudi Arabia,asia_west,937,32.9,2410000
1881,Senegal,africa_sub_saharan,669,25.8,1540000
1881,Serbia,europe_east,2270,35.6,3670000
1881,Seychelles,africa_sub_saharan,1090,39.9,15500
1881,Sierra Leone,africa_sub_saharan,988,26,1240000
1881,Singapore,east_asia_pacific,1550,34,120000
1881,Slovak Republic,europe_east,2280,36.4,2670000
1881,Slovenia,europe_east,2360,36.5,804000
1881,Solomon Islands,east_asia_pacific,451,25.1,69500
1881,Somalia,africa_sub_saharan,750,30.1,1460000
1881,South Africa,africa_sub_saharan,3250,33.8,3200000
1881,South Korea,east_asia_pacific,530,25.8,9810000
1881,South Sudan,africa_sub_saharan,683,27.8,1620000
1881,Spain,europe_west,2560,29.5,17000000
1881,Sri Lanka,asia_west,1470,32.6,3050000
1881,St. Lucia,america_north,1070,28.1,38300
1881,St. Vincent and the Grenadines,america_north,1270,26,40100
1881,Sudan,africa_sub_saharan,698,31.4,4830000
1881,Suriname,america_south,2480,33,127000
1881,Swaziland,africa_sub_saharan,659,32.5,86900
1881,Sweden,europe_west,2560,48.5,4540000
1881,Switzerland,europe_west,6220,41.9,2840000
1881,Syria,asia_west,1280,31.4,1680000
1881,Tajikistan,asia_west,791,23.3,813000
1881,Tanzania,africa_sub_saharan,664,32.6,3730000
1881,Thailand,east_asia_pacific,1160,30.6,6320000
1881,Timor-Leste,east_asia_pacific,611,29.3,269000
1881,Togo,africa_sub_saharan,919,31.7,761000
1881,Tonga,east_asia_pacific,817,28.2,19400
1881,Trinidad and Tobago,america_north,1720,38.8,167000
1881,Tunisia,africa_north,961,29.2,1340000
1881,Turkey,europe_east,1600,35.4,12600000
1881,Turkmenistan,asia_west,1430,21.6,643000
1881,Uganda,africa_sub_saharan,624,25.4,2570000
1881,Ukraine,europe_east,1160,36.5,19700000
1881,United Arab Emirates,asia_west,1520,30.9,42900
1881,United Kingdom,europe_west,6630,46.1,31200000
1881,United States,america_north,5340,40,52500000
1881,Uruguay,america_south,5050,32.9,495000
1881,Uzbekistan,asia_west,608,26.1,3340000
1881,Vanuatu,east_asia_pacific,722,24.5,35700
1881,Venezuela,america_south,1170,32.3,2050000
1881,Vietnam,east_asia_pacific,917,31.7,11600000
1881,Yemen,asia_west,1100,23.4,2970000
1881,Zambia,africa_sub_saharan,807,33.1,743000
1881,Zimbabwe,africa_sub_saharan,958,33.9,1670000
1882,Afghanistan,asia_west,746,28.2,4480000
1882,Albania,europe_east,895,35.4,686000
1882,Algeria,africa_north,1440,29.3,4220000
1882,Angola,africa_sub_saharan,885,28,2570000
1882,Antigua and Barbuda,america_north,1150,33.6,35400
1882,Argentina,america_south,3750,32.8,2650000
1882,Armenia,europe_east,654,33.1,727000
1882,Australia,east_asia_pacific,6750,40.4,2400000
1882,Austria,europe_west,4060,35.2,5030000
1882,Azerbaijan,europe_east,1100,28.4,1560000
1882,Bahamas,america_north,2200,35.1,44300
1882,Bahrain,asia_west,2200,30.4,68900
1882,Bangladesh,asia_west,907,23.9,26400000
1882,Barbados,america_north,1390,32.4,173000
1882,Belarus,europe_east,881,36.1,4170000
1882,Belgium,europe_west,5830,45.5,5680000
1882,Belize,america_north,881,26.5,27700
1882,Benin,africa_sub_saharan,807,31.4,1170000
1882,Bhutan,asia_west,713,29.9,124000
1882,Bolivia,america_south,1540,33.4,1640000
1882,Bosnia and Herzegovina,europe_east,931,35.1,1460000
1882,Botswana,africa_sub_saharan,537,33.7,122000
1882,Brazil,america_south,1500,32.1,12300000
1882,Brunei,east_asia_pacific,1870,29.1,8770
1882,Bulgaria,europe_east,1670,39.4,3080000
1882,Burkina Faso,africa_sub_saharan,516,29.7,2610000
1882,Burundi,africa_sub_saharan,451,31.6,1410000
1882,Cambodia,east_asia_pacific,993,35.3,2540000
1882,Cameroon,africa_sub_saharan,847,29.2,2200000
1882,Canada,america_north,3510,44.8,4480000
1882,Cape Verde,africa_sub_saharan,691,34.2,96800
1882,Central African Republic,africa_sub_saharan,574,30.5,647000
1882,Chad,africa_sub_saharan,566,31.6,1460000
1882,Chile,america_south,2840,32.1,2350000
1882,China,east_asia_pacific,1000,31.9,371000000
1882,Colombia,america_south,1130,32.3,2990000
1882,Comoros,africa_sub_saharan,756,32.4,92300
1882,"Congo, Dem. Rep.",africa_sub_saharan,680,32.1,7760000
1882,"Congo, Rep.",africa_sub_saharan,725,32.4,498000
1882,Costa Rica,america_north,1550,30.3,181000
1882,Cote d'Ivoire,africa_sub_saharan,1130,31.8,1650000
1882,Croatia,europe_east,2290,36.1,2120000
1882,Cuba,america_north,2240,39.1,1590000
1882,Cyprus,europe_west,1780,38.4,192000
1882,Czech Republic,europe_east,3100,35,6930000
1882,Denmark,europe_west,4020,46.8,2120000
1882,Djibouti,africa_north,975,30.7,36700
1882,Dominican Republic,america_north,936,30.3,333000
1882,Ecuador,america_south,788,33.3,1180000
1882,Egypt,africa_north,1020,33,8060000
1882,El Salvador,america_north,1640,28.8,589000
1882,Equatorial Guinea,africa_sub_saharan,396,30.2,99000
1882,Eritrea,africa_sub_saharan,625,30.6,465000
1882,Estonia,europe_east,1430,40.6,590000
1882,Ethiopia,africa_sub_saharan,535,29.8,7020000
1882,Fiji,east_asia_pacific,971,26.3,126000
1882,Finland,europe_east,2010,40.4,2110000
1882,France,europe_west,3910,43.2,39300000
1882,Gabon,africa_sub_saharan,395,31,267000
1882,Gambia,africa_sub_saharan,854,30.4,164000
1882,Georgia,europe_east,731,31.1,1890000
1882,Germany,europe_west,3140,39.1,44600000
1882,Ghana,africa_sub_saharan,755,28.4,1700000
1882,Greece,europe_west,2340,37.3,4130000
1882,Grenada,america_north,1250,37.5,44000
1882,Guatemala,america_north,1420,25.7,1200000
1882,Guinea,africa_sub_saharan,513,31.2,1700000
1882,Guinea-Bissau,africa_sub_saharan,820,31.7,334000
1882,Guyana,america_south,1850,31.2,253000
1882,Haiti,america_north,1190,28.9,1310000
1882,Honduras,america_north,1490,34.3,452000
1882,Hungary,europe_east,2220,36,6330000
1882,Iceland,europe_west,1820,17.7,91700
1882,India,asia_west,1090,25.3,225000000
1882,Indonesia,east_asia_pacific,1100,30.1,30800000
1882,Iran,asia_west,1170,25.9,8980000
1882,Iraq,asia_west,1310,31.4,1820000
1882,Ireland,europe_west,3340,44.4,3590000
1882,Israel,asia_west,950,31.9,288000
1882,Italy,europe_west,2990,34.3,30000000
1882,Jamaica,america_north,937,40.1,578000
1882,Japan,east_asia_pacific,1360,37.2,37500000
1882,Jordan,asia_west,1320,31.8,291000
1882,Kazakhstan,asia_west,1740,25.7,3600000
1882,Kenya,africa_sub_saharan,1100,25.8,2610000
1882,Kiribati,east_asia_pacific,592,25.1,24100
1882,Kuwait,asia_west,1700,26.2,86200
1882,Kyrgyz Republic,asia_west,878,23.3,935000
1882,Lao,east_asia_pacific,1010,31.6,894000
1882,Latvia,europe_east,1150,40.3,1040000
1882,Lebanon,asia_west,1740,29.7,501000
1882,Lesotho,africa_sub_saharan,412,33.4,440000
1882,Liberia,africa_sub_saharan,944,31.9,526000
1882,Libya,africa_north,2250,33.8,766000
1882,Lithuania,europe_east,1940,34,1380000
1882,Luxembourg,europe_west,3030,38.4,190000
1882,"Macedonia, FYR",europe_east,1180,36.2,681000
1882,Madagascar,africa_sub_saharan,775,31,2560000
1882,Malawi,africa_sub_saharan,354,30.6,752000
1882,Malaysia,east_asia_pacific,1170,30.6,1220000
1882,Maldives,asia_west,840,32.2,58800
1882,Mali,africa_sub_saharan,617,27.1,2500000
1882,Malta,europe_west,1380,33.4,201000
1882,Mauritania,africa_sub_saharan,714,32.4,495000
1882,Mauritius,africa_sub_saharan,1270,27.9,358000
1882,Mexico,america_north,1580,26.9,10700000
1882,"Micronesia, Fed. Sts.",east_asia_pacific,545,26.6,22400
1882,Moldova,europe_east,872,33,1260000
1882,Mongolia,east_asia_pacific,659,31.7,682000
1882,Montenegro,europe_east,1800,35.6,218000
1882,Morocco,africa_north,798,33.3,4110000
1882,Mozambique,africa_sub_saharan,410,31.1,3500000
1882,Myanmar,east_asia_pacific,965,30.6,6000000
1882,Namibia,africa_sub_saharan,1370,32.8,231000
1882,Nepal,asia_west,721,33.4,5060000
1882,Netherlands,europe_west,5590,43.8,4120000
1882,New Zealand,east_asia_pacific,6070,39.4,548000
1882,Nicaragua,america_north,1890,25.7,460000
1882,Niger,africa_sub_saharan,603,31.5,1750000
1882,Nigeria,africa_sub_saharan,1170,31.7,15800000
1882,North Korea,east_asia_pacific,532,26.4,4830000
1882,Norway,europe_west,2860,47.4,1910000
1882,Oman,asia_west,1250,32.3,386000
1882,Pakistan,asia_west,1060,26.8,17200000
1882,Palestine,asia_west,1270,32.6,230000
1882,Panama,america_north,1710,33.1,207000
1882,Papua New Guinea,east_asia_pacific,676,32.2,1100000
1882,Paraguay,america_south,1820,35.8,409000
1882,Peru,america_south,1420,35.2,3050000
1882,Philippines,east_asia_pacific,1070,31,5140000
1882,Poland,europe_west,1910,35.9,20300000
1882,Portugal,europe_west,1830,35.6,4710000
1882,Qatar,asia_west,1700,30.8,14900
1882,Romania,europe_east,1930,35.7,9850000
1882,Russia,europe_east,2190,26.7,55000000
1882,Rwanda,africa_sub_saharan,478,32,1390000
1882,Samoa,east_asia_pacific,1730,26,37500
1882,Sao Tome and Principe,africa_sub_saharan,990,31.2,36300
1882,Saudi Arabia,asia_west,939,33,2420000
1882,Senegal,africa_sub_saharan,673,25.8,1550000
1882,Serbia,europe_east,2310,35.6,3700000
1882,Seychelles,africa_sub_saharan,1100,40.1,15500
1882,Sierra Leone,africa_sub_saharan,993,26.1,1250000
1882,Singapore,east_asia_pacific,1590,34,123000
1882,Slovak Republic,europe_east,2310,36.4,2680000
1882,Slovenia,europe_east,2400,36.5,811000
1882,Solomon Islands,east_asia_pacific,453,25.1,69600
1882,Somalia,africa_sub_saharan,750,30.2,1470000
1882,South Africa,africa_sub_saharan,3110,33.8,3260000
1882,South Korea,east_asia_pacific,530,25.8,9820000
1882,South Sudan,africa_sub_saharan,686,27.9,1630000
1882,Spain,europe_west,2580,29.5,17100000
1882,Sri Lanka,asia_west,1550,32.6,3080000
1882,St. Lucia,america_north,1080,28.1,38800
1882,St. Vincent and the Grenadines,america_north,1280,26,40300
1882,Sudan,africa_sub_saharan,701,31.4,4830000
1882,Suriname,america_south,2490,33,128000
1882,Swaziland,africa_sub_saharan,662,32.6,86900
1882,Sweden,europe_west,2470,48.6,4570000
1882,Switzerland,europe_west,6020,43,2850000
1882,Syria,asia_west,1290,31.4,1690000
1882,Tajikistan,asia_west,795,23.5,820000
1882,Tanzania,africa_sub_saharan,666,32.7,3740000
1882,Thailand,east_asia_pacific,1170,30.6,6370000
1882,Timor-Leste,east_asia_pacific,613,29.3,272000
1882,Togo,africa_sub_saharan,923,31.7,767000
1882,Tonga,east_asia_pacific,820,28.2,19400
1882,Trinidad and Tobago,america_north,1730,38.8,171000
1882,Tunisia,africa_north,966,29.2,1350000
1882,Turkey,europe_east,1670,35.4,12700000
1882,Turkmenistan,asia_west,1440,21.7,649000
1882,Uganda,africa_sub_saharan,627,25.4,2580000
1882,Ukraine,europe_east,1170,36.5,19900000
1882,United Arab Emirates,asia_west,1540,30.9,43200
1882,United Kingdom,europe_west,6690,44.9,31500000
1882,United States,america_north,5550,40.6,53700000
1882,Uruguay,america_south,5440,32.9,514000
1882,Uzbekistan,asia_west,609,26.4,3370000
1882,Vanuatu,east_asia_pacific,725,24.6,35800
1882,Venezuela,america_south,1210,32.3,2080000
1882,Vietnam,east_asia_pacific,924,31.6,11700000
1882,Yemen,asia_west,1110,23.4,2980000
1882,Zambia,africa_sub_saharan,809,33.1,743000
1882,Zimbabwe,africa_sub_saharan,959,33.9,1680000
1883,Afghanistan,asia_west,749,28.2,4500000
1883,Albania,europe_east,908,35.4,692000
1883,Algeria,africa_north,1450,29.4,4250000
1883,Angola,africa_sub_saharan,889,28.1,2590000
1883,Antigua and Barbuda,america_north,1160,33.6,35500
1883,Argentina,america_south,4080,32.7,2730000
1883,Armenia,europe_east,657,33.3,733000
1883,Australia,east_asia_pacific,7440,41,2480000
1883,Austria,europe_west,4200,35.5,5080000
1883,Azerbaijan,europe_east,1100,28.6,1570000
1883,Bahamas,america_north,2220,35.1,44700
1883,Bahrain,asia_west,2230,30.4,69300
1883,Bangladesh,asia_west,909,23.6,26500000
1883,Barbados,america_north,1400,32.4,174000
1883,Belarus,europe_east,886,36.1,4210000
1883,Belgium,europe_west,5850,44.9,5730000
1883,Belize,america_north,887,26.6,28000
1883,Benin,africa_sub_saharan,811,31.5,1180000
1883,Bhutan,asia_west,715,30,124000
1883,Bolivia,america_south,1550,33.4,1650000
1883,Bosnia and Herzegovina,europe_east,944,35.1,1480000
1883,Botswana,africa_sub_saharan,540,33.7,122000
1883,Brazil,america_south,1460,32.2,12600000
1883,Brunei,east_asia_pacific,1880,29.1,9050
1883,Bulgaria,europe_east,1700,39.4,3120000
1883,Burkina Faso,africa_sub_saharan,516,29.7,2630000
1883,Burundi,africa_sub_saharan,451,31.6,1420000
1883,Cambodia,east_asia_pacific,995,35.3,2560000
1883,Cameroon,africa_sub_saharan,851,29.2,2200000
1883,Canada,america_north,3480,44.8,4530000
1883,Cape Verde,africa_sub_saharan,694,34.3,97700
1883,Central African Republic,africa_sub_saharan,577,30.6,650000
1883,Chad,africa_sub_saharan,568,31.7,1460000
1883,Chile,america_south,2810,32.1,2390000
1883,China,east_asia_pacific,1000,31.9,372000000
1883,Colombia,america_south,1140,32.4,3040000
1883,Comoros,africa_sub_saharan,757,32.4,93100
1883,"Congo, Dem. Rep.",africa_sub_saharan,683,32.2,7810000
1883,"Congo, Rep.",africa_sub_saharan,727,32.3,502000
1883,Costa Rica,america_north,1570,30.3,186000
1883,Cote d'Ivoire,africa_sub_saharan,1130,31.8,1660000
1883,Croatia,europe_east,2330,36.1,2140000
1883,Cuba,america_north,2260,40.1,1600000
1883,Cyprus,europe_west,1800,38.4,193000
1883,Czech Republic,europe_east,3140,35,6950000
1883,Denmark,europe_west,4140,48.6,2150000
1883,Djibouti,africa_north,978,30.7,37000
1883,Dominican Republic,america_north,941,30.3,342000
1883,Ecuador,america_south,793,33.3,1190000
1883,Egypt,africa_north,1050,33,8160000
1883,El Salvador,america_north,1660,28.9,598000
1883,Equatorial Guinea,africa_sub_saharan,397,30.2,99300
1883,Eritrea,africa_sub_saharan,627,30.7,472000
1883,Estonia,europe_east,1440,40.8,596000
1883,Ethiopia,africa_sub_saharan,536,29.8,7120000
1883,Fiji,east_asia_pacific,975,26.4,126000
1883,Finland,europe_east,2050,42.8,2140000
1883,France,europe_west,3740,43.3,39400000
1883,Gabon,africa_sub_saharan,395,31.1,270000
1883,Gambia,africa_sub_saharan,855,30.5,165000
1883,Georgia,europe_east,734,31.3,1910000
1883,Germany,europe_west,3290,39.2,45000000
1883,Ghana,africa_sub_saharan,757,28.4,1710000
1883,Greece,europe_west,2380,37.4,4170000
1883,Grenada,america_north,1260,37.6,44900
1883,Guatemala,america_north,1440,25.7,1210000
1883,Guinea,africa_sub_saharan,514,31.3,1710000
1883,Guinea-Bissau,africa_sub_saharan,820,31.6,337000
1883,Guyana,america_south,1860,31.2,255000
1883,Haiti,america_north,1210,28.9,1320000
1883,Honduras,america_north,1510,34.3,455000
1883,Hungary,europe_east,2250,36,6360000
1883,Iceland,europe_west,1750,30.3,92300
1883,India,asia_west,1090,25.2,226000000
1883,Indonesia,east_asia_pacific,1080,30.1,31200000
1883,Iran,asia_west,1180,25.9,9040000
1883,Iraq,asia_west,1320,31.4,1840000
1883,Ireland,europe_west,3380,44.7,3570000
1883,Israel,asia_west,956,31.9,291000
1883,Italy,europe_west,3030,35.2,30200000
1883,Jamaica,america_north,940,38.1,585000
1883,Japan,east_asia_pacific,1350,37.2,37800000
1883,Jordan,asia_west,1330,31.8,293000
1883,Kazakhstan,asia_west,1750,25.9,3630000
1883,Kenya,africa_sub_saharan,1110,25.9,2610000
1883,Kiribati,east_asia_pacific,593,25.1,24200
1883,Kuwait,asia_west,1720,26.2,86700
1883,Kyrgyz Republic,asia_west,885,23.5,943000
1883,Lao,east_asia_pacific,1010,31.5,906000
1883,Latvia,europe_east,1160,40.6,1050000
1883,Lebanon,asia_west,1760,29.7,504000
1883,Lesotho,africa_sub_saharan,412,33.4,443000
1883,Liberia,africa_sub_saharan,946,31.9,531000
1883,Libya,africa_north,2280,33.9,771000
1883,Lithuania,europe_east,1950,34.5,1390000
1883,Luxembourg,europe_west,3070,38.9,192000
1883,"Macedonia, FYR",europe_east,1200,36.2,687000
1883,Madagascar,africa_sub_saharan,779,31,2580000
1883,Malawi,africa_sub_saharan,354,30.6,752000
1883,Malaysia,east_asia_pacific,1180,30.6,1260000
